"longitude","latitude","category","name",,
"-77.05204 "," 38.90344","Restaurant","Marcel's",,
"-77.0428 "," 38.90856","district_of_columbia_Eating_Drin",,,
"-77.052 "," 38.90172","district_of_columbia_Eating_Drin",,,
"-77.04602 "," 38.9094","district_of_columbia_Eating_Drin",,,
"-77.052 "," 38.90172","district_of_columbia_Eating_Drin",,,
"-77.05171 "," 38.90333","Pub","McFaddens",,
"-77.05071 "," 38.90552","Restaurant","Thai Kitchen Restaurant",,
"-77.04978 "," 38.90396","Restaurant","Ris",,
"-77.04895 "," 38.90499","Restaurant","West End Bistro",,
"-77.04831 "," 38.90545","Cafe","Starbucks",,
"-77.04766 "," 38.90289","Restaurant","Shadow Room",,
"-77.04764 "," 38.90581","Restaurant","Meiwah",,
"-77.04699 "," 38.90178","Cafe","Pangea",,
"-77.04635 "," 38.90546","Restaurant","Hudson",,
"-77.04629 "," 38.90581","Restaurant","M Street Bar & Grill",,
"-77.04611 "," 38.90278","Fast Food Restaurant","Subway",,
"-77.04608 "," 38.90487","Restaurant","Port Of Piraeus II",,
"-77.04378 "," 38.90743","district_of_columbia_Eating_Drin",,,
"-77.04602 "," 38.90172","district_of_columbia_Eating_Drin",,,
"-77.04577 "," 38.90289","Restaurant","Thai Kingdom Restaurant",,
"-77.04531 "," 38.90583","Cafe","La Baguette de Paris",,
"-77.04512 "," 38.90583","Fast Food Restaurant","Freshii",,
"-77.04468 "," 38.90708","Restaurant","Eli's Kosher Deli",,
"-77.04466 "," 38.90584","Cafe","Cosi",,
"-77.04463 "," 38.90697","Cafe","Bread & Brew",,
"-77.0445 "," 38.90548","Restaurant","Vidalia",,
"-77.04441 "," 38.90548","Fast Food Restaurant","Pizza Hut",,
"-77.04434 "," 38.90548","Fast Food Restaurant","China Cafe",,
"-77.04434 "," 38.90395","Pub","Black Rooster Pub",,
"-77.04407 "," 38.90281","Restaurant","Teatro Goldoni",,
"-77.04387 "," 38.90495","Restaurant","Mezza Luna",,
"-77.04381 "," 38.90229","Cafe","Starbucks",,
"-77.0428 "," 38.90741","district_of_columbia_Eating_Drin",,,
"-77.04378 "," 38.90172","district_of_columbia_Eating_Drin",,,
"-77.04291 "," 38.90172","Fast Food Restaurant","Five Guys",,
"-77.04296 "," 38.90195","Fast Food Restaurant","Au Bon Pain",,
"-77.04315 "," 38.90303","Cafe","Cosi",,
"-77.04363 "," 38.90303","Fast Food Restaurant","Spice Express",,
"-77.04364 "," 38.9031","Fast Food Restaurant","Cafe Chopsticks",,
"-77.04363 "," 38.90317","Cafe","Java Green",,
"-77.04314 "," 38.90358","Cafe","Corner Bakery",,
"-77.04364 "," 38.9036","Cafe","Potbelly",,
"-77.04313 "," 38.90402","Fast Food Restaurant","Chop'T",,
"-77.04369 "," 38.90431","Restaurant","Smith & Wollensky",,
"-77.04368 "," 38.9044","Restaurant","Nooshi",,
"-77.04366 "," 38.90448","Fast Food Restaurant","Greek Deli",,
"-77.04366 "," 38.90455","Fast Food Restaurant","Nooshi Carryout",,
"-77.04366 "," 38.90464","Fast Food Restaurant","Jonathan's Gourmet",,
"-77.0428 "," 38.9072","district_of_columbia_Eating_Drin",,,
"-77.04378 "," 38.90472","district_of_columbia_Eating_Drin",,,
"-77.04366 "," 38.90481","Restaurant","Singapore Bistro",,
"-77.04366 "," 38.90486","Pub","Science Club",,
"-77.04357 "," 38.90536","Pub","Rumors",,
"-77.04322 "," 38.90548","Cafe","Au Bon Pain",,
"-77.04284 "," 38.90584","Restaurant","Malaysia Kopitiam",,
"-77.0437 "," 38.90586","Fast Food Restaurant","Mixt Greens",,
"-77.0437 "," 38.90601","Pub","Sam And Harry's",,
"-77.04371 "," 38.90615","Restaurant","Mai Thai",,
"-77.04378 "," 38.90655","Restaurant","The Melting Pot",,
"-77.0432 "," 38.9066","Restaurant","Palm Restaurant",,
"-77.04378 "," 38.90666","Restaurant","I Ricchi",,
"-77.0432 "," 38.90669","Cafe","CF Folks",,
"-77.0432 "," 38.90794","Cafe","Saxby's Coffee",,
"-77.0428 "," 39.08202","district_of_columbia_Eating_Drin",,,
"-77.23976 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.07478 "," 38.97964","district_of_columbia_Eating_Drin",,,
"-77.23976 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.09746 "," 38.97964","district_of_columbia_Eating_Drin",,,
"-77.23976 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.23976 "," 38.93113","Fast Food Restaurant","Papa John's",,
"-77.23889 "," 38.92708","Fast Food Restaurant","McDonald's",,
"-77.23729 "," 38.93026","Fast Food Restaurant","China Express",,
"-77.23671 "," 38.92166","Fast Food Restaurant","Subway",,
"-77.23657 "," 38.92191","Restaurant","Thai Pilan",,
"-77.23649 "," 38.9218","Cafe","Starbucks",,
"-77.23582 "," 38.92104","Cafe","Panera Bread",,
"-77.23548 "," 38.91945","Restaurant","Afghan Kabob (Food Corner)",,
"-77.23513 "," 38.92057","Restaurant","Super Chicken",,
"-77.22419 "," 38.91206","Restaurant","On The Border",,
"-77.22399 "," 38.91194","Restaurant","Chili's",,
"-77.22073 "," 38.9145","Restaurant","Chima",,
"-77.17837 "," 38.93347","Cafe","Starbucks Coffee",,
"-77.09746 "," 38.97955","district_of_columbia_Eating_Drin",,,
"-77.17652 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.16274 "," 38.97511","Restaurant","My Sushi",,
"-77.16265 "," 38.97509","Restaurant","Lucky Garden Chinese Restaurant",,
"-77.16257 "," 38.97508","Cafe","The Market's Cafe",,
"-77.11511 "," 38.9402","Drinking water source",,,
"-77.11352 "," 38.91096","Drinking water source",,,
"-77.10231 "," 38.92544","Restaurant","Et Voila",,
"-77.10177 "," 38.92562","Pub","Kemble Park Tavern",,
"-77.1017 "," 38.92493","Restaurant","Listranis Italian Gourmet",,
"-77.10168 "," 38.91881","Drinking water source",,,
"-77.1014 "," 38.92536","Restaurant","L'Appetito",,
"-77.10128 "," 38.92531","Restaurant","Bambu",,
"-77.10029 "," 38.98064","Restaurant","Bethesda Crab House",,
"-77.09813 "," 38.98071","Restaurant","Uncle Julio's",,
"-77.08614 "," 38.98071","district_of_columbia_Eating_Drin",,,
"-77.09746 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.09636 "," 38.91669","Restaurant","Makoto Restaurant",,
"-77.09636 "," 38.91673","Restaurant","Kotobuki",,
"-77.09654 "," 38.91686","Restaurant","Little China Cafe",,
"-77.0966 "," 38.91779","Restaurant","Black Salt Fish & Market",,
"-77.09691 "," 38.91789","Restaurant","Palisades Pizzeria",,
"-77.08911 "," 38.93721","Fast Food Restaurant","McDonald's",,
"-77.08931 "," 38.93734","Fast Food Restaurant","Subway",,
"-77.0889 "," 38.9374","Fast Food Restaurant","Megabytes",,
"-77.09632 "," 38.94505","Restaurant","Chicken Out Rotisserie",,
"-77.09653 "," 38.94535","Cafe","Le Pain Quotidien",,
"-77.09573 "," 38.94577","Restaurant","Tara Thai",,
"-77.09542 "," 38.94611","Restaurant","Decarlos Restaurant",,
"-77.08699 "," 38.96027","Restaurant","Capital Grille",,
"-77.08614 "," 38.98075","district_of_columbia_Eating_Drin",,,
"-77.09746 "," 38.96032","district_of_columbia_Eating_Drin",,,
"-77.08697 "," 38.96132","Restaurant","P.F. Chang's",,
"-77.08716 "," 38.96204","Restaurant","Lia's",,
"-77.08814 "," 38.96216","Cafe","Panera",,
"-77.08863 "," 38.96223","Fast Food Restaurant","Chipotle",,
"-77.08812 "," 38.96229","Restaurant","MeiWah",,
"-77.09005 "," 38.96251","Restaurant","Alfio's",,
"-77.08704 "," 38.96265","Cafe","Starbucks",,
"-77.09655 "," 38.97994","Drinking water source",,,
"-77.09659 "," 38.98001","Drinking water source",,,
"-77.09746 "," 38.98073","Restaurant","Assaggi Mozzerella Bar",,
"-77.09703 "," 38.98075","Restaurant","Cava Mezze Grill",,
"-77.09689 "," 38.98076","Restaurant","Tara Thai",,
"-77.09681 "," 38.98076","Restaurant","Parker's Classic American",,
"-77.07478 "," 38.98076","district_of_columbia_Eating_Drin",,,
"-77.08614 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.07478 "," 38.94636","district_of_columbia_Eating_Drin",,,
"-77.08614 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.07485 "," 38.91013","Cafe","Cosi",,
"-77.07494 "," 38.91015","Cafe","Starbucks",,
"-77.08391 "," 38.91118","Cafe","Jetties",,
"-77.07984 "," 38.9284","Restaurant","Westchester Dining Room",,
"-77.08474 "," 38.9331","Restaurant","Chef Geoff's",,
"-77.07689 "," 38.94169","Restaurant","Cafe Ole",,
"-77.07729 "," 38.943","Fast Food Restaurant","McDonald's",,
"-77.07753 "," 38.9434","Restaurant","Ruby Tuesday's",,
"-77.07725 "," 38.94414","Restaurant","Armands Chicago Pizzeria",,
"-77.07735 "," 38.94432","Restaurant","Simply Ayzen",,
"-77.07771 "," 38.945","Restaurant","Chipotle",,
"-77.07781 "," 38.94518","Fast Food Restaurant","Popeyes",,
"-77.07478 "," 38.95542","district_of_columbia_Eating_Drin",,,
"-77.08614 "," 38.94569","district_of_columbia_Eating_Drin",,,
"-77.07907 "," 38.94767","Restaurant","Masala Art",,
"-77.07917 "," 38.94772","Restaurant","Neisha Thai Cuisine",,
"-77.07952 "," 38.94827","Cafe","Starbucks",,
"-77.07951 "," 38.94843","Restaurant","Guapo's",,
"-77.07979 "," 38.94877","Cafe","Angelico Pizzeria & Cafe",,
"-77.08064 "," 38.94934","Cafe","Marvelous Market",,
"-77.0802 "," 38.95011","Restaurant","The Dancing Crab",,
"-77.07994 "," 38.95014","Restaurant","Dancing Crab",,
"-77.08091 "," 38.95034","Restaurant","Murasaki Restaurant",,
"-77.08088 "," 38.95057","Pub","Murphy's Law Restaurant",,
"-77.08106 "," 38.95083","Restaurant","Satay Club Asian Restaurant",,
"-77.08134 "," 38.95147","Restaurant","Yosaku Restaurant",,
"-77.08177 "," 38.9537","Restaurant","Le Chat Noir",,
"-77.07478 "," 38.9793","district_of_columbia_Eating_Drin",,,
"-77.08614 "," 38.95376","district_of_columbia_Eating_Drin",,,
"-77.08177 "," 38.95376","Restaurant","Cafe of India",,
"-77.08253 "," 38.95384","Restaurant","Casa Fiesta II",,
"-77.08262 "," 38.95388","Restaurant","49 Twelve Thai Cuisine",,
"-77.08286 "," 38.9543","Pub","Matisse Bar & Grill",,
"-77.08413 "," 38.95836","Restaurant","Bambule",,
"-77.08438 "," 38.95881","Restaurant","Chadwick's",,
"-77.08501 "," 38.95889","Cafe","Booeymonger",,
"-77.08518 "," 38.9589","Cafe","Cosi",,
"-77.08561 "," 38.95942","Restaurant","Club Cinema",,
"-77.08569 "," 38.95967","Restaurant","Rock Creek Mazza",,
"-77.08481 "," 38.9597","Cafe","Corner Bakery",,
"-77.08466 "," 38.95972","Restaurant","Maggiano's",,
"-77.085 "," 38.95998","Restaurant","The Cheesecake Factory",,
"-77.08605 "," 38.96007","Fast Food Restaurant","Subway",,
"-77.07478 "," 38.98055","district_of_columbia_Eating_Drin",,,
"-77.08614 "," 38.96016","district_of_columbia_Eating_Drin",,,
"-77.08496 "," 38.96035","Cafe","Starbucks",,
"-77.08533 "," 38.96136","Restaurant","Indique Heights",,
"-77.08549 "," 38.96221","Restaurant","Potomac Pizza",,
"-77.08566 "," 38.96223","Restaurant","Gifford's Ice Cream & Candy Co.",,
"-77.08614 "," 38.96229","Restaurant","Clyde's",,
"-77.07494 "," 38.96326","Cafe","Starbucks",,
"-77.07507 "," 38.96343","Restaurant","Parthenon Restaurant & Chevy Chase Lounge",,
"-77.07554 "," 38.96424","Restaurant","Arucola",,
"-77.07567 "," 38.96442","Restaurant","Mandarin Palace",,
"-77.07573 "," 38.96449","Cafe","Bread & Chocolate",,
"-77.07615 "," 38.96538","Cafe","Avalon Theatre Cafe",,
"-77.07627 "," 38.96554","Fast Food Restaurant","Subway",,
"-77.07645 "," 38.96581","Restaurant","HomeMade Pizza Co",,
"-77.07478 "," 39.08101","district_of_columbia_Eating_Drin",,,
"-77.23976 "," 38.98076","district_of_columbia_Eating_Drin",,,
"-77.11466 "," 39.08155","district_of_columbia_Eating_Drin",,,
"-77.23976 "," 38.98076","district_of_columbia_Eating_Drin",,,
"-77.12312 "," 39.05797","Restaurant","Mama Lucia's",,
"-77.12209 "," 39.05852","Fast Food Restaurant","Qdoba",,
"-77.12133 "," 39.05725","Restaurant","Ruby Tuesday's",,
"-77.11993 "," 39.05788","Restaurant","TGI Friday's",,
"-77.11861 "," 39.0576","Restaurant","Bagel City",,
"-77.11841 "," 39.05744","Restaurant","Cici's Pizza",,
"-77.1181 "," 39.0513","Restaurant","La Madeline",,
"-77.11809 "," 39.05596","Cafe","Starbucks",,
"-77.11757 "," 39.05045","Fast Food Restaurant","Chipotl$$",,
"-77.11687 "," 39.05657","Restaurant","Tara Thai",,
"-77.11541 "," 39.04982","Fast Food Restaurant","Quiznos",,
"-77.11508 "," 39.04985","Cafe","Starbucks",,
"-77.10929 "," 39.08313","district_of_columbia_Eating_Drin",,,
"-77.11466 "," 38.98076","district_of_columbia_Eating_Drin",,,
"-77.11431 "," 39.05407","Restaurant","Ambrosia",,
"-77.1142 "," 39.04869","Fast Food Restaurant","Arby's",,
"-77.11405 "," 39.05401","Restaurant","Tony Lin's Restaurant",,
"-77.11401 "," 39.04813","Restaurant","Ize's Bagels",,
"-77.11389 "," 39.04786","Fast Food Restaurant","Medditeranean House of Kabob",,
"-77.11374 "," 39.04805","Restaurant","The Vegetable Garden",,
"-77.11319 "," 39.0453","Restaurant","Tapei-Tokyo Cafe",,
"-77.1131 "," 39.04673","Fast Food Restaurant","McDonald's",,
"-77.11261 "," 39.04559","Fast Food Restaurant","Dunkin' Donuts",,
"-77.11206 "," 39.05258","Restaurant","Tyson's Buffet",,
"-77.11188 "," 39.044","Restaurant","Chili's",,
"-77.11069 "," 39.04423","Fast Food Restaurant","Jerry's Subs & Pizza",,
"-77.10941 "," 39.03901","Restaurant","Addie's",,
"-77.09726 "," 39.08253","district_of_columbia_Eating_Drin",,,
"-77.10929 "," 38.98076","district_of_columbia_Eating_Drin",,,
"-77.09769 "," 38.98149","Pub","Redwood Restaurant & Bar",,
"-77.09796 "," 38.98185","Cafe","Le Pain Quotidien",,
"-77.09823 "," 38.98191","Restaurant","Lebanese Taverna",,
"-77.09738 "," 38.98198","Fast Food Restaurant","Baja Fresh",,
"-77.09806 "," 38.9822","Fast Food Restaurant","Domino's",,
"-77.0976 "," 38.98222","Pub","R$$R$$ Irish Pub",,
"-77.09754 "," 38.98222","Pub","R$$ R$$",,
"-77.09829 "," 38.98839","Restaurant","Chicken on the Run",,
"-77.0986 "," 38.98867","Pub","Caddies",,
"-77.09787 "," 38.98867","Pub","Union Jacks",,
"-77.09733 "," 38.98919","Restaurant","The Corner Slice",,
"-77.09925 "," 38.99002","Pub","Steamers Bar & Grille",,
"-77.10929 "," 39.03881","Pub","Hank Dietle's",,
"-77.10786 "," 39.04138","Restaurant","Cheesecake Factory",,
"-77.09726 "," 39.08234","district_of_columbia_Eating_Drin",,,
"-77.10929 "," 39.04142","district_of_columbia_Eating_Drin",,,
"-77.10797 "," 39.0416","Restaurant","Bertucci's",,
"-77.10651 "," 39.04162","Restaurant","Dave & Buster's",,
"-77.10802 "," 39.04176","Restaurant","P.F. Changs",,
"-77.10649 "," 39.04178","Fast Food Restaurant","Sbarro",,
"-77.10664 "," 39.04187","Fast Food Restaurant","Texas Bar-b-que Factory",,
"-77.10647 "," 39.04189","Fast Food Restaurant","J. Chow's",,
"-77.10839 "," 39.04221","Fast Food Restaurant","Mrs. Fields Cookies",,
"-77.09892 "," 39.04593","Restaurant","Asteroids Cafe",,
"-77.09912 "," 39.04608","Restaurant","Mem Sahib",,
"-77.09893 "," 39.04609","Restaurant","Pizza Leo",,
"-77.10364 "," 39.04678","Fast Food Restaurant","Wendy's",,
"-77.10245 "," 39.04818","Restaurant","Pho Hoa Binh",,
"-77.10911 "," 39.04942","Cafe","Starbucks",,
"-77.07478 "," 39.0827","district_of_columbia_Eating_Drin",,,
"-77.09726 "," 38.98076","district_of_columbia_Eating_Drin",,,
"-77.0971 "," 38.98108","Fast Food Restaurant","Five Guys",,
"-77.09704 "," 38.982","Restaurant","Green Papaya",,
"-77.09688 "," 38.982","Restaurant","Mamma Lucia's",,
"-77.09687 "," 38.98225","Restaurant","Newton's Table",,
"-77.09676 "," 38.98201","Restaurant","Cafe Deluxe",,
"-77.09671 "," 38.98076","Restaurant","City Lights of China",,
"-77.0966 "," 38.98108","Cafe","Bethesda Bagels",,
"-77.09652 "," 38.98108","Cafe","Quartermaine",,
"-77.09638 "," 38.98079","Fast Food Restaurant","Dunkin Donuts",,
"-77.09627 "," 38.98199","Pub","American Tap Room",,
"-77.07478 "," 38.98711","district_of_columbia_Eating_Drin",,,
"-77.09627 "," 38.98076","district_of_columbia_Eating_Drin",,,
"-77.09625 "," 38.98228","Fast Food Restaurant","Taylor Gourmet",,
"-77.09621 "," 38.98179","Restaurant","Mussel Bar",,
"-77.09606 "," 38.98152","Restaurant","Raku",,
"-77.09601 "," 38.98145","Restaurant","Dehli Dhaba",,
"-77.09585 "," 38.9836","Restaurant","McCormick & Schmick's",,
"-77.09577 "," 38.98231","Fast Food Restaurant","Haagan Dazs",,
"-77.09575 "," 38.98197","Restaurant","Jaleo",,
"-77.09564 "," 38.98582","Cafe","La Madeleine",,
"-77.0956 "," 38.98161","Cafe","Cosi",,
"-77.09435 "," 38.98418","Restaurant","Morton's Steakhouse",,
"-77.09299 "," 38.98466","Fast Food Restaurant","Booeymonger",,
"-77.09244 "," 38.98257","Fast Food Restaurant","Jean's Deli",,
"-77.09214 "," 38.98475","Cafe","Starbucks Coffee",,
"-77.07478 "," 39.08203","district_of_columbia_Eating_Drin",,,
"-77.09726 "," 38.98626","district_of_columbia_Eating_Drin",,,
"-77.09608 "," 38.98771","Restaurant","Black's Bar and Kitchen",,
"-77.09614 "," 38.98806","Cafe","Starbucks",,
"-77.09639 "," 38.98887","Fast Food Restaurant","BGR (The Burger Joint)",,
"-77.09698 "," 38.98956","Fast Food Restaurant","Quiznos",,
"-77.09724 "," 38.99115","Fast Food Restaurant","Manny & Olga's Pizza",,
"-77.09607 "," 38.99153","Restaurant","Guapo's",,
"-77.09616 "," 38.99224","Cafe","Flaxseed Cafe & Gift Shop",,
"-77.09686 "," 38.9923","Restaurant","Woodmont Deli",,
"-77.07739 "," 38.99544","Cafe","Einstein Bros. Bagels",,
"-77.07749 "," 38.99555","Cafe","Starbucks",,
"-77.07672 "," 39.02792","Fast Food Restaurant","Chipotle",,
"-77.07478 "," 39.08168","district_of_columbia_Eating_Drin",,,
"-77.09726 "," 39.02847","district_of_columbia_Eating_Drin",,,
"-77.07516 "," 39.03024","Fast Food Restaurant","Dunkin Donuts",,
"-77.09317 "," 39.0383","Restaurant","Black's",,
"-77.08778 "," 39.04194","Drinking water source",,,
"-77.0801 "," 39.07675","Restaurant","Chipotle",,
"-77.07986 "," 39.07696","Fast Food Restaurant","Five Guys",,
"-77.07979 "," 39.07709","Cafe","Panera",,
"-77.07983 "," 39.07749","Restaurant","Silver Fountain",,
"-77.07964 "," 39.07806","Restaurant","Pho Hung",,
"-77.07725 "," 39.08125","Restaurant","Boston Market",,
"-77.07725 "," 39.08132","Restaurant","China King",,
"-77.07805 "," 39.0818","Fast Food Restaurant","Papa Johns",,
"-77.07791 "," 39.08181","Fast Food Restaurant","Quiznos",,
"-77.07754 "," 39.08184","Fast Food Restaurant","Dunkin Donuts",,
"-77.0428 "," 39.08184","district_of_columbia_Eating_Drin",,,
"-77.07478 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.04643 "," 38.92332","district_of_columbia_Eating_Drin",,,
"-77.07478 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.06527 "," 38.91564","district_of_columbia_Eating_Drin",,,
"-77.07478 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.07478 "," 38.90984","Fast Food Restaurant","KFC",,
"-77.07477 "," 38.90988","Fast Food Restaurant","Taco Bell",,
"-77.07477 "," 38.90994","Fast Food Restaurant","Subway",,
"-77.07477 "," 38.90998","Fast Food Restaurant","Pizza Hut",,
"-77.0655 "," 38.91105","Restaurant","Basil Thai Restaurant",,
"-77.0738 "," 38.91118","Restaurant","Epicurean and Company",,
"-77.06567 "," 38.91133","Fast Food Restaurant","Pizza Movers",,
"-77.06535 "," 38.91159","Cafe","Patisserie Poupon",,
"-77.06566 "," 38.91208","Cafe","Bean Counter",,
"-77.06675 "," 38.91441","Restaurant","Ledo Pizza",,
"-77.06738 "," 38.91463","Restaurant","Bistro Lepic",,
"-77.06756 "," 38.915","Cafe","Starbucks Coffee",,
"-77.06527 "," 38.92268","district_of_columbia_Eating_Drin",,,
"-77.07478 "," 38.91527","district_of_columbia_Eating_Drin",,,
"-77.06779 "," 38.91549","Restaurant","Cafe Divan",,
"-77.07129 "," 38.91958","Restaurant","Town Hall",,
"-77.07077 "," 38.91994","Cafe","Breadsoda",,
"-77.07175 "," 38.92013","Cafe","Starbucks",,
"-77.0714 "," 38.92062","Restaurant","Sushi-ko",,
"-77.07224 "," 38.92097","Restaurant","Blue Ridge",,
"-77.07228 "," 38.92108","Restaurant","Bourbon",,
"-77.07235 "," 38.92118","Pub","Kavanagh's Pizza Pub",,
"-77.07238 "," 38.9212","Restaurant","Heritage India",,
"-77.07239 "," 38.92128","Restaurant","K Kitchen",,
"-77.07253 "," 38.92152","Fast Food Restaurant","Rocklands Barbeque and Grilling Company",,
"-77.07274 "," 38.92184","Restaurant","Old Europe",,
"-77.07287 "," 38.92205","Restaurant","Surfside",,
"-77.04643 "," 38.92461","district_of_columbia_Eating_Drin",,,
"-77.06527 "," 38.90796","district_of_columbia_Eating_Drin",,,
"-77.06516 "," 38.91045","Restaurant","Los Cuates Restaurant",,
"-77.06508 "," 38.91031","Cafe","Dolcezza",,
"-77.065 "," 38.91105","Cafe","Georgetown Cafe",,
"-77.06457 "," 38.90942","Cafe","Cafe Bonaparte",,
"-77.06449 "," 38.9099","Cafe","Puro Cafe",,
"-77.06416 "," 38.90866","Cafe","Wisey's",,
"-77.06414 "," 38.90862","Cafe","Avocado Cafe",,
"-77.064 "," 38.90914","Cafe","Thomas Sweet",,
"-77.06398 "," 38.90796","Fast Food Restaurant","Wingo's",,
