om,year,month,day,date,time,timezone,state,st_fips,state_num,fscale,injuries,fatalities,property_loss,crop_loss,start_lat,start_lon,end_lat,end_lon,length,width,ns,sn,sg,cfips1,cfips2,cfips3,cfips4
166,2010,4,24,4/24/2010,21:35:00,3,AL,1,17,3,10,0,3,0,34.3181,-86.1085,34.4558,-85.7752,21.25,1320,1,1,1,49,0,0,0
167,2010,4,24,4/24/2010,22:25:00,3,AL,1,18,3,0,0,1.5,0,34.5256,-85.5888,34.5474,-85.5183,4.29,440,2,1,2,49,0,0,0
167,2010,4,24,4/24/2010,22:33:00,3,GA,13,4,1,0,0,1.2,0,34.5474,-85.5183,34.5678,-85.3433,10.06,300,2,1,2,55,0,0,0
168,2010,4,24,4/24/2010,23:01:00,3,AL,1,19,4,5,0,3,0,34.3439,-85.7105,34.2203,-85.9602,16.62,880,1,1,1,49,0,0,0
169,2010,4,24,4/24/2010,23:50:00,3,TN,47,7,2,0,0,0.075,0,35.5689,-84.2829,35.62,-84.14,14,100,1,1,1,123,105,9,0
170,2010,4,25,4/25/2010,0:05:00,3,TN,47,8,0,0,0,0.02,0,35.0638,-84.4753,35.0683,-84.454,1.24,30,1,1,1,139,0,0,0
171,2010,4,25,4/25/2010,1:00:00,3,NC,37,5,1,0,0,0.02,0,35.08,-83.82,35.08,-83.82,1.5,60,1,1,1,43,0,0,0
172,2010,4,25,4/25/2010,17:40:00,3,SC,45,8,2,3,0,0.75,0,34.267,-80.029,34.267,-80.018,0.63,50,1,1,1,31,0,0,0
173,2010,4,25,4/25/2010,17:45:00,3,SC,45,9,2,0,0,6.25,0,34.283,-79.907,34.293,-79.856,2.99,75,1,1,1,31,0,0,0
174,2010,4,25,4/25/2010,17:59:00,3,NC,37,6,0,0,0,0.25,0.025,35.8303,-78.3232,35.845,-78.2565,3.87,75,1,1,1,183,0,0,0
175,2010,4,25,4/25/2010,18:08:00,3,SC,45,10,1,0,0,0.025,0,34.303,-79.769,34.303,-79.768,0.06,50,1,1,1,31,0,0,0
176,2010,4,26,4/26/2010,10:45:00,3,FL,12,12,0,0,0,0.015,0,25.1416,-80.4019,25.1414,-80.3993,0.1,50,1,1,1,87,0,0,0
177,2010,4,29,4/29/2010,18:12:00,3,KS,20,12,0,0,0,0,0,39.8832,-97.0304,39.8921,-97.0141,0.96,25,1,1,1,201,0,0,0
178,2010,4,29,4/29/2010,19:22:00,3,NE,31,1,1,0,0,0.65,0,40.1,-96.9962,40.1369,-96.9705,2.89,300,1,1,1,95,0,0,0
179,2010,4,30,4/30/2010,16:49:00,3,AR,5,9,1,0,0,0.04,0,36.4877,-92.6096,36.5,-92.59,1.38,100,2,1,2,89,0,0,0
179,2010,4,30,4/30/2010,16:52:00,3,MO,29,16,1,0,0,0,0.01,36.4978,-92.5886,36.5909,-92.3761,14.62,440,2,1,2,153,0,0,0
180,2010,4,30,4/30/2010,16:50:00,3,MI,26,1,0,0,0,0.015,0,46.1124,-88.6579,46.1124,-88.6579,0.4,100,1,1,1,71,0,0,0
181,2010,4,30,4/30/2010,17:12:00,3,MO,29,17,1,0,0,0.08,0,36.5821,-92.3718,36.616,-92.3196,3.72,440,1,1,1,153,0,0,0
182,2010,4,30,4/30/2010,17:14:00,3,MO,29,18,0,0,0,0,0.001,36.5855,-92.3592,36.5905,-92.3458,0.82,100,1,1,1,153,0,0,0
183,2010,4,30,4/30/2010,17:24:00,3,MO,29,19,1,0,0,0.875,0.025,36.6379,-92.2898,36.7634,-92.166,11.05,1320,1,1,1,153,0,0,0
184,2010,4,30,4/30/2010,17:50:00,3,MO,29,20,1,0,0,0,0,37.809,-91.5091,37.8248,-91.4798,1.94,100,1,1,1,55,0,0,0
185,2010,4,30,4/30/2010,17:56:00,3,AR,5,10,3,15,1,4.1,0,35.4173,-92.765,35.6205,-92.5049,20.28,700,1,1,1,29,141,0,0
186,2010,4,30,4/30/2010,18:00:00,3,WI,55,1,1,0,0,0.13,0,43.9245,-88.9129,43.9482,-88.89,2,100,1,1,1,47,0,0,0
187,2010,4,30,4/30/2010,18:05:00,3,MO,29,21,1,0,0,0.75,0.025,36.9447,-91.9653,36.9751,-91.9334,2.74,1320,1,1,1,91,0,0,0
188,2010,4,30,4/30/2010,18:15:00,3,WI,55,2,0,0,0,0,0,43.7274,-89.3048,43.775,-89.142,9.12,50,1,1,1,77,47,0,0
189,2010,4,30,4/30/2010,18:15:00,3,WI,55,3,0,0,0,0,0,43.7107,-89.2801,43.7956,-89.176,6.33,50,1,1,1,77,47,77,0
190,2010,4,30,4/30/2010,18:46:00,3,AR,5,11,1,0,0,0.04,0,34.3929,-92.5105,34.4203,-92.4747,2.78,75,1,1,1,53,0,0,0
191,2010,4,30,4/30/2010,18:48:00,3,AR,5,12,1,0,0,0.165,0,35.7114,-92.3951,35.7999,-92.2839,8.87,150,1,1,1,141,137,0,0
192,2010,4,30,4/30/2010,18:55:00,3,AR,5,13,2,0,0,1.91,0,35.3549,-92.6427,35.4351,-92.4603,11.77,200,1,1,1,29,141,0,0
193,2010,4,30,4/30/2010,18:59:00,3,AR,5,14,2,8,0,4.26,0,34.4668,-92.4234,34.6696,-92.2257,17.99,550,1,1,1,125,53,125,119
194,2010,4,30,4/30/2010,19:08:00,3,MO,29,22,1,0,0,0,0,38.1917,-90.785,38.355,-90.5192,18.33,581,1,1,1,221,99,0,0
195,2010,4,30,4/30/2010,19:35:00,3,AR,5,15,2,0,0,5.225,0,34.693,-92.1878,35.0938,-91.8292,34.68,1000,1,1,1,119,85,145,0
196,2010,4,30,4/30/2010,19:37:00,3,AR,5,16,2,0,0,0.2,0,34.114,-94.037,34.126,-94.008,1.85,150,1,1,1,61,0,0,0
197,2010,4,30,4/30/2010,19:50:00,3,IL,17,3,2,0,0,0,0,38.3505,-90.3498,38.4186,-90.2482,7.24,350,1,1,1,133,0,0,0
198,2010,4,30,4/30/2010,19:57:00,3,IL,17,4,0,0,0,0,0,38.342,-90.2423,38.343,-90.2408,0.11,50,1,1,1,133,0,0,0
199,2010,4,30,4/30/2010,20:05:00,3,MO,29,23,0,0,0,0,0,37.32,-90.74,37.3229,-90.7355,0.32,50,1,1,1,93,0,0,0
200,2010,4,30,4/30/2010,20:55:00,3,AR,5,17,1,0,0,0.2,0,35.2105,-91.6726,35.2327,-91.6396,2.41,150,1,1,1,145,0,0,0
201,2010,4,30,4/30/2010,21:24:00,3,AR,5,18,0,0,0,0.005,0,34.071,-93.97,34.0724,-93.9559,0.81,75,1,1,1,61,0,0,0
202,2010,4,30,4/30/2010,21:40:00,3,AR,5,19,3,0,0,1,0,35.446,-91.2711,35.5099,-91.1581,7.74,1000,1,1,1,67,0,0,0
203,2010,4,30,4/30/2010,21:52:00,3,AR,5,20,1,0,0,0.04,0,34.0703,-92.5692,34.0897,-92.5465,1.87,50,1,1,1,39,0,0,0
204,2010,5,1,5/1/2010,2:02:00,3,KY,21,4,0,0,0,0.02,0,36.6314,-88.1843,36.6544,-88.0792,6.04,75,1,1,1,35,0,0,0
205,2010,5,1,5/1/2010,12:34:00,3,MS,28,14,1,0,0,0.135,0,34.5775,-88.9967,34.6666,-88.8505,10.34,300,1,1,1,145,139,0,0
206,2010,5,1,5/1/2010,15:23:00,3,TN,47,9,0,0,0,0.01,0.001,35.0963,-87.4329,35.1081,-87.3798,3.11,100,1,1,1,99,0,0,0
207,2010,5,1,5/1/2010,17:41:00,3,AR,5,21,1,0,0,0.03,0,33.3128,-92.3858,33.3454,-92.3564,2.82,35,1,1,1,13,11,0,0
208,2010,5,1,5/1/2010,18:27:00,3,AR,5,22,1,0,0,0.025,0,33.7686,-92.0312,33.7738,-92.0263,0.46,50,1,1,1,25,0,0,0
209,2010,5,1,5/1/2010,19:29:00,3,TX,48,29,0,0,0,0.05,0,33.0118,-94.2,33.025,-94.1995,0.91,150,1,1,1,67,0,0,0
210,2010,5,1,5/1/2010,19:55:00,3,AR,5,23,1,0,0,0.4,0,35.1853,-91.0762,35.2578,-90.9511,8.66,200,1,1,1,147,37,0,0
211,2010,5,1,5/1/2010,20:36:00,3,AR,5,24,1,0,0,0.075,0,35.5222,-90.6177,35.5886,-90.5433,6.21,400,1,1,1,111,0,0,0
212,2010,5,1,5/1/2010,20:47:00,3,AR,5,25,0,0,0,0,0,33.859,-93.388,33.862,-93.359,1.68,75,1,1,1,99,0,0,0
213,2010,5,1,5/1/2010,20:58:00,3,AR,5,26,0,0,0,0,0,35.7506,-90.4266,35.7508,-90.4262,0.03,25,1,1,1,31,0,0,0
214,2010,5,1,5/1/2010,21:00:00,3,MO,29,24,0,0,0,0.001,0,36.874,-90.579,36.8758,-90.5708,0.47,175,1,1,1,23,0,0,0
215,2010,5,1,5/1/2010,21:47:00,3,TN,47,10,1,0,0,0.01,0,35.3228,-89.9383,35.3259,-89.9282,0.61,100,1,1,1,157,0,0,0
216,2010,5,2,5/2/2010,0:05:00,3,KY,21,5,2,0,0,0.335,0,36.5222,-89.0553,36.635,-88.8803,12.46,600,1,1,1,75,105,0,0
217,2010,5,2,5/2/2010,0:10:00,3,MS,28,15,0,0,0,0.01,0,34.8759,-90.0442,34.8896,-90.0349,1.08,100,1,1,1,33,0,0,0
218,2010,5,2,5/2/2010,0:42:00,3,MS,28,16,1,0,0,0.05,0,34.2432,-89.8904,34.244,-89.8888,0.11,30,1,1,1,107,0,0,0
219,2010,5,2,5/2/2010,0:47:00,3,KY,21,6,0,0,0,0.015,0,36.7613,-88.5263,36.774,-88.4869,2.35,40,1,1,1,83,0,0,0
220,2010,5,2,5/2/2010,1:14:00,3,TN,47,11,0,0,0,0.005,0,35.7736,-88.9905,35.7739,-88.9903,0.02,25,1,1,1,33,0,0,0
221,2010,5,2,5/2/2010,1:20:00,3,TN,47,12,2,0,0,0.5,0,35.8088,-88.9066,35.8309,-88.8596,3.04,200,1,1,1,53,0,0,0
222,2010,5,2,5/2/2010,1:48:00,3,MS,28,17,3,7,2,1.5,0,34.8008,-89.1893,34.9949,-88.8815,22,880,2,1,2,9,139,0,0
222,2010,5,2,5/2/2010,2:10:00,3,TN,47,13,3,2,1,0.26,0,34.9949,-88.8815,35.0623,-88.7758,7.58,880,2,1,2,69,109,0,0
223,2010,5,2,5/2/2010,1:49:00,3,KY,21,7,2,0,0,0.3,0,37.0571,-87.5981,37.1284,-87.45,9.54,300,1,1,1,47,0,0,0
224,2010,5,2,5/2/2010,2:04:00,3,KY,21,8,0,0,0,0.07,0,37.1382,-87.4,37.1388,-87.3904,0.53,75,1,1,1,107,0,0,0
225,2010,5,2,5/2/2010,2:20:00,3,TN,47,14,0,0,0,0.015,0,35.0787,-88.7365,35.0803,-88.7345,0.16,50,1,1,1,109,0,0,0
226,2010,5,2,5/2/2010,2:24:00,3,TN,47,15,2,12,0,7.4,0,35.1184,-88.6892,35.3729,-88.3563,25.74,880,1,1,1,109,71,0,0
227,2010,5,2,5/2/2010,2:27:00,3,MS,28,18,2,0,1,0.25,0,34.4891,-89.5129,34.5031,-89.4945,1.43,75,1,1,1,71,0,0,0
228,2010,5,2,5/2/2010,3:13:00,3,TN,47,16,0,0,0,0.11,0,35.4984,-88.2825,35.5445,-88.1985,5.7,100,1,1,1,77,39,0,0
229,2010,5,2,5/2/2010,3:45:00,3,TN,47,17,1,0,0,0.15,0.01,35.6989,-87.8503,35.7247,-87.731,6.93,250,1,1,1,135,0,0,0
230,2010,5,2,5/2/2010,4:00:00,3,TN,47,18,2,1,0,0.6,0.01,35.7911,-87.6977,35.8498,-87.5513,9.15,600,1,1,1,81,0,0,0
231,2010,5,2,5/2/2010,4:17:00,3,TN,47,19,2,0,0,0.2,0.01,35.8921,-87.5126,35.9101,-87.4467,3.89,250,1,1,1,81,0,0,0
232,2010,5,2,5/2/2010,5:07:00,3,TN,47,20,1,0,0,0.5,0,36.2867,-86.7464,36.3068,-86.686,3.64,300,1,1,1,37,0,0,0
233,2010,5,2,5/2/2010,5:17:00,3,TN,47,21,1,0,0,0.45,0.015,36.3308,-86.6444,36.3858,-86.5846,5.05,400,1,1,1,165,0,0,0
234,2010,5,2,5/2/2010,5:45:00,3,TN,47,22,0,0,0,0.015,0,35.8374,-87.2672,35.8627,-87.2297,2.73,50,1,1,1,81,0,0,0
235,2010,5,2,5/2/2010,7:35:00,3,KY,21,9,0,0,0,0.005,0,36.7,-85.7576,36.7,-85.6547,5.7,50,1,1,1,171,0,0,0
236,2010,5,2,5/2/2010,14:25:00,3,KY,21,10,2,0,0,0.05,0,36.8855,-84.73,36.8855,-84.73,0.25,100,1,1,1,231,0,0,0
237,2010,5,3,5/3/2010,7:02:00,3,SC,45,11,0,0,0,0.01,0,34.26,-82.381,34.262,-82.362,1.09,75,1,1,1,1,0,0,0
238,2010,5,3,5/3/2010,8:26:00,3,SC,45,12,1,0,0,0.005,0.01,34.5067,-81.3739,34.5105,-81.3,4.22,200,1,1,1,39,0,0,0
239,2010,5,3,5/3/2010,12:02:00,3,GA,13,5,0,0,0,0.075,0,33.0637,-83.3343,33.1358,-83.23,7.83,75,1,1,1,9,0,0,0
240,2010,5,4,5/4/2010,18:10:00,3,WI,55,4,1,0,0,0.01,0,44.195,-88.738,44.196,-88.724,0.7,100,1,1,1,139,0,0,0
241,2010,5,4,5/4/2010,18:13:00,3,WI,55,5,0,0,0,0.025,0,44.17,-88.687,44.191,-88.626,3.4,100,1,1,1,139,0,0,0
242,2010,5,7,5/7/2010,17:35:00,3,OH,39,1,1,0,0,0.5,0,41.3258,-83.5346,41.3548,-83.5054,2.51,100,1,1,1,173,0,0,0
243,2010,5,10,5/10/2010,12:27:00,3,KS,20,13,1,0,0,0.005,0,38.4878,-101.206,38.4944,-101.192,0.89,25,1,1,1,203,0,0,0
244,2010,5,10,5/10/2010,12:31:00,3,KS,20,14,0,0,0,0,0,38.555,-101.199,38.5671,-101.18,1.34,25,1,1,1,203,0,0,0
245,2010,5,10,5/10/2010,12:50:00,3,KS,20,15,0,0,0,0,0,38.8162,-101.242,38.8305,-101.218,1.63,25,1,1,1,109,0,0,0
246,2010,5,10,5/10/2010,13:18:00,3,KS,20,16,0,0,0,0,0,38.8102,-101.144,38.8197,-101.106,2.18,25,1,1,1,109,0,0,0
247,2010,5,10,5/10/2010,13:22:00,3,KS,20,17,0,0,0,0,0,38.7805,-101.055,38.7929,-101.038,1.28,25,1,1,1,109,0,0,0
248,2010,5,10,5/10/2010,14:00:00,3,KS,20,18,0,0,0,0,0,38.5009,-100.704,38.5017,-100.703,0.07,25,1,1,1,171,0,0,0
249,2010,5,10,5/10/2010,14:08:00,3,KS,20,19,0,0,0,0,0,38.58,-100.08,38.58,-100.07,0.3,25,1,1,1,135,0,0,0
250,2010,5,10,5/10/2010,14:33:00,3,OK,40,4,0,0,0,0,0,36.793,-98.062,36.793,-98.062,0.5,20,1,1,1,53,0,0,0
251,2010,5,10,5/10/2010,14:38:00,3,OK,40,5,3,2,0,0,0,36.808,-98.031,37,-97.345,40,1500,2,1,2,53,71,0,0
251,2010,5,10,5/10/2010,15:30:00,3,KS,20,20,1,0,0,0.125,0,36.9991,-97.3452,37.006,-97.3322,0.66,300,2,1,2,191,0,0,0
252,2010,5,10,5/10/2010,15:03:00,3,OK,40,6,0,0,0,0,0,36.836,-97.771,36.838,-97.766,0.3,30,1,1,1,53,0,0,0
253,2010,5,10,5/10/2010,15:12:00,3,KS,20,21,0,0,0,0,0,37.4002,-98.3352,37.4138,-98.2885,2.73,125,1,1,1,95,0,0,0
254,2010,5,10,5/10/2010,15:15:00,3,OK,40,7,1,0,0,0,0,36.919,-97.528,36.948,-97.444,5,500,1,1,1,53,71,0,0
255,2010,5,10,5/10/2010,15:17:00,3,OK,40,8,1,0,0,0,0,36.955,-97.435,36.976,-97.317,6.7,400,1,1,1,71,0,0,0
256,2010,5,10,5/10/2010,15:21:00,3,OK,40,9,0,0,0,0,0,36.9,-97.449,36.904,-97.437,0.75,50,1,1,1,71,0,0,0
257,2010,5,10,5/10/2010,15:34:00,3,KS,20,22,2,0,0,0.125,0,37.4997,-97.9898,37.5157,-97.9363,3.14,700,1,1,1,95,0,0,0
258,2010,5,10,5/10/2010,15:44:00,3,KS,20,23,1,0,0,0,0,37.5193,-97.8367,37.5345,-97.8094,1.83,300,1,1,1,95,0,0,0
259,2010,5,10,5/10/2010,15:46:00,3,OK,40,10,0,0,0,0,0,35.723,-97.745,35.8,-97.669,6.9,30,1,1,1,17,73,83,0
260,2010,5,10,5/10/2010,15:46:00,3,OK,40,11,0,0,0,0,0,35.439,-97.911,35.484,-97.865,4,40,1,1,1,17,0,0,0
261,2010,5,10,5/10/2010,15:49:00,3,KS,20,24,1,0,0,0.2,0,37.0724,-97.0313,37.0816,-97.0095,1.36,300,1,1,1,35,0,0,0
262,2010,5,10,5/10/2010,15:53:00,3,OK,40,12,0,0,0,0,0,36.479,-97.173,36.482,-97.164,0.5,20,1,1,1,103,0,0,0
263,2010,5,10,5/10/2010,15:58:00,3,KS,20,25,1,0,0,0.05,0,37.5854,-97.6434,37.6042,-97.5534,5.09,300,1,1,1,173,0,0,0
264,2010,5,10,5/10/2010,16:00:00,3,OK,40,13,1,0,0,0.05,0,36.539,-97.07,36.6551,-96.72,21,2460,1,1,1,103,113,0,0
265,2010,5,10,5/10/2010,16:02:00,3,OK,40,14,1,0,0,0,0,36.507,-97.09,36.499,-97.066,1.5,40,1,1,1,103,0,0,0
266,2010,5,10,5/10/2010,16:05:00,3,OK,40,15,1,0,0,0,0,34.2257,-98.1122,34.259,-98.0389,5,50,1,1,1,67,0,0,0
267,2010,5,10,5/10/2010,16:08:00,3,KS,20,26,1,0,0,0.015,0,37.0967,-96.9703,37.102,-96.9602,0.67,150,1,1,1,35,0,0,0
268,2010,5,10,5/10/2010,16:13:00,3,OK,40,16,0,0,0,0,0,35.604,-97.543,35.604,-97.543,0.2,20,1,1,1,109,0,0,0
269,2010,5,10,5/10/2010,16:20:00,3,OK,40,17,1,0,0,0,0,34.665,-97.781,34.712,-97.688,6.25,700,1,1,1,137,51,0,0
270,2010,5,10,5/10/2010,16:20:00,3,OK,40,18,4,49,2,0,0,35.289,-97.504,35.47,-97.155,24,2000,1,1,1,27,109,0,0
271,2010,5,10,5/10/2010,16:22:00,3,OK,40,19,1,0,0,0,0,35.312,-97.48,35.351,-97.438,3.75,250,1,1,1,27,0,0,0
272,2010,5,10,5/10/2010,16:27:00,3,OK,40,20,1,0,0,0,0,35.306,-97.421,35.306,-97.421,0.5,50,1,1,1,27,0,0,0
273,2010,5,10,5/10/2010,16:28:00,3,KS,20,27,0,0,0,0,0,37.3139,-96.5034,37.3167,-96.5,0.27,75,1,1,1,49,0,0,0
274,2010,5,10,5/10/2010,16:32:00,3,OK,40,21,4,32,1,0,0,35.1808,-97.4273,35.255,-97.049,22.25,880,1,1,1,27,125,0,0
275,2010,5,10,5/10/2010,16:33:00,3,OK,40,22,0,0,0,0,0,36.7,-96.6117,36.7,-96.6117,0.1,75,1,1,1,113,0,0,0
276,2010,5,10,5/10/2010,16:34:00,3,OK,40,23,1,0,0,0,0,35.1703,-97.4498,35.194,-97.357,5.5,250,1,1,1,27,0,0,0
277,2010,5,10,5/10/2010,16:36:00,3,OK,40,24,1,0,0,0,0,34.882,-97.424,34.922,-97.361,4.6,880,1,1,1,87,0,0,0
278,2010,5,10,5/10/2010,16:37:00,3,OK,40,25,0,0,0,0,0,34.893,-97.433,34.898,-97.42,0.8,150,1,1,1,87,0,0,0
279,2010,5,10,5/10/2010,16:39:00,3,OK,40,26,2,3,0,0,0,35.118,-97.274,35.271,-97.052,17.35,440,1,1,1,27,125,0,0
280,2010,5,10,5/10/2010,16:41:00,3,OK,40,27,0,0,0,0,0,36.7419,-96.5674,36.7554,-96.5532,1,50,1,1,1,113,0,0,0
281,2010,5,10,5/10/2010,16:44:00,3,OK,40,28,0,0,0,0,0,34.1102,-97.7454,34.1185,-97.7212,1.5,30,1,1,1,67,0,0,0
282,2010,5,10,5/10/2010,16:45:00,3,OK,40,29,0,0,0,0,0,36.6854,-96.3491,36.7062,-96.33,1,75,1,1,1,113,0,0,0
283,2010,5,10,5/10/2010,16:48:00,3,OK,40,30,3,3,0,0,0,35.34,-97.108,35.365,-96.997,6.5,880,1,1,1,125,0,0,0
284,2010,5,10,5/10/2010,16:50:00,3,OK,40,31,0,0,0,0,0,34.324,-97.635,34.335,-97.599,2,50,1,1,1,137,0,0,0
285,2010,5,10,5/10/2010,16:56:00,3,OK,40,32,3,28,0,0.015,0,35.246,-96.984,35.3975,-96.3807,37.2,2200,1,1,1,125,133,107,0
286,2010,5,10,5/10/2010,17:04:00,3,OK,40,33,2,0,0,0,0,34.18,-97.512,34.188,-97.434,4.5,400,1,1,1,19,0,0,0
287,2010,5,10,5/10/2010,17:22:00,3,OK,40,34,3,0,0,0,0,34.245,-97.319,34.279,-97.245,4.9,400,1,1,1,19,0,0,0
288,2010,5,10,5/10/2010,17:25:00,3,OK,40,35,0,0,0,0,0,34.188,-97.205,34.194,-97.198,0.5,30,1,1,1,19,0,0,0
289,2010,5,10,5/10/2010,17:45:00,3,OK,40,36,1,0,0,0.04,0,35.3395,-96.3089,35.4596,-96.1359,14,1000,1,1,1,107,0,0,0
290,2010,5,10,5/10/2010,17:52:00,3,OK,40,37,0,0,0,0,0,35.02,-97.213,35.022,-97.179,2,80,1,1,1,27,0,0,0
291,2010,5,10,5/10/2010,17:54:00,3,OK,40,38,1,0,0,0,0,33.956,-97.037,33.946,-97.004,2,200,1,1,1,85,0,0,0
292,2010,5,10,5/10/2010,18:03:00,3,OK,40,39,0,0,0,0.001,0,35.3982,-96.0558,35.4004,-96.0461,0.5,100,1,1,1,111,0,0,0
293,2010,5,10,5/10/2010,18:04:00,3,OK,40,40,2,0,0,0.15,0,35.3833,-96.0266,35.4895,-95.8923,12,1250,1,1,1,111,0,0,0
294,2010,5,10,5/10/2010,18:08:00,3,OK,40,41,0,0,0,0,0,33.951,-96.888,33.949,-96.876,0.7,40,1,1,1,95,0,0,0
295,2010,5,10,5/10/2010,18:15:00,3,OK,40,42,0,0,0,0,0,33.919,-96.871,33.92,-96.86,0.63,40,1,1,1,95,0,0,0
296,2010,5,10,5/10/2010,18:16:00,3,OK,40,43,2,0,0,0.04,0,35.4028,-95.8673,35.424,-95.8459,1.8,300,1,1,1,91,0,0,0
297,2010,5,10,5/10/2010,18:17:00,3,OK,40,44,1,0,0,0.04,0,35.4898,-96.4835,35.5715,-96.2296,15.5,650,1,1,1,107,0,0,0
298,2010,5,10,5/10/2010,18:23:00,3,OK,40,45,2,0,0,0.125,0,35.441,-95.814,35.5279,-95.6248,13,800,1,1,1,91,0,0,0
299,2010,5,10,5/10/2010,18:25:00,3,OK,40,46,0,0,0,0,0,35.4303,-95.7911,35.4303,-95.7911,0.4,100,1,1,1,91,0,0,0
300,2010,5,10,5/10/2010,18:28:00,3,OK,40,47,1,0,0,0.003,0,35.4239,-95.7757,35.4354,-95.7349,2.6,600,1,1,1,91,0,0,0
301,2010,5,10,5/10/2010,18:30:00,3,OK,40,48,1,0,0,0.002,0,35.4239,-95.7364,35.4363,-95.7258,1,300,1,1,1,91,0,0,0
302,2010,5,10,5/10/2010,18:31:00,3,OK,40,49,1,0,0,0.002,0,35.4362,-95.7177,35.4417,-95.7077,0.5,150,1,1,1,91,0,0,0
303,2010,5,10,5/10/2010,18:32:00,3,OK,40,50,0,0,0,0,0,35.4519,-95.7008,35.4519,-95.7008,0.2,75,1,1,1,91,0,0,0
304,2010,5,10,5/10/2010,18:33:00,3,OK,40,51,1,0,0,0.2,0,35.4634,-95.6807,35.493,-95.5733,6.5,1100,1,1,1,91,0,0,0
305,2010,5,10,5/10/2010,18:35:00,3,OK,40,52,2,0,0,0.2,0,35.497,-95.7354,35.5089,-95.7175,1.3,200,1,1,1,91,0,0,0
306,2010,5,10,5/10/2010,18:46:00,3,OK,40,53,1,0,0,0.03,0,35.5026,-95.4784,35.5448,-95.3733,6.5,800,1,1,1,91,0,0,0
307,2010,5,10,5/10/2010,18:56:00,3,OK,40,54,1,0,0,0.01,0,35.5293,-95.3438,35.5357,-95.3145,2,400,1,1,1,101,0,0,0
308,2010,5,10,5/10/2010,19:05:00,3,OK,40,55,0,0,0,0,0,34.362,-96.879,34.356,-96.818,3.5,80,1,1,1,69,0,0,0
309,2010,5,10,5/10/2010,19:06:00,3,OK,40,56,1,3,0,0.15,0,35.5722,-95.1987,35.6163,-94.9739,13,1250,1,1,1,101,135,0,0
310,2010,5,10,5/10/2010,19:27:00,3,OK,40,57,1,0,0,0.005,0,35.5535,-94.8769,35.5758,-94.8115,4,500,1,1,1,135,0,0,0
311,2010,5,10,5/10/2010,19:42:00,3,OK,40,58,2,0,0,2.63,0,34.254,-96.432,34.24,-96.404,1.85,400,1,1,1,69,5,0,0
312,2010,5,11,5/11/2010,15:30:00,3,OH,39,2,0,0,0,0.025,0,41.3029,-83.1045,41.3419,-83.0323,4.62,50,1,1,1,143,0,0,0
313,2010,5,11,5/11/2010,18:58:00,3,OH,39,3,0,0,0,0.1,0,40.3755,-82.8014,40.38,-82.7628,2.05,50,1,1,1,117,0,0,0
314,2010,5,11,5/11/2010,19:27:00,3,OK,40,59,0,0,0,0,0,36.188,-99.561,36.188,-99.561,0.1,10,1,1,1,153,0,0,0
315,2010,5,12,5/12/2010,14:38:00,3,KS,20,28,0,0,0,0,0,38.34,-97.54,38.3465,-97.5284,0.77,75,1,1,1,113,0,0,0
316,2010,5,12,5/12/2010,14:52:00,3,KS,20,29,0,0,0,0,0,38.23,-97.66,38.2398,-97.6338,1.58,100,1,1,1,113,0,0,0
317,2010,5,12,5/12/2010,15:16:00,3,KS,20,30,0,0,0,0,0,38.3595,-97.4728,38.3648,-97.4657,0.53,75,1,1,1,113,0,0,0
318,2010,5,12,5/12/2010,15:18:00,3,KS,20,31,0,0,0,0,0,37.8292,-97.7898,37.8368,-97.7801,0.75,75,1,1,1,155,0,0,0
319,2010,5,12,5/12/2010,17:20:00,3,OK,40,60,0,0,0,0,0,34.9716,-99.9474,34.9936,-99.9073,2.73,50,1,1,1,57,0,0,0
320,2010,5,12,5/12/2010,19:11:00,3,KS,20,32,0,0,0,0,0,37.812,-96.9931,37.8287,-96.983,1.28,75,1,1,1,15,0,0,0
321,2010,5,12,5/12/2010,19:21:00,3,OK,40,61,1,0,0,0,0,35.414,-98.962,35.538,-98.861,10.4,50,1,1,1,149,39,0,0
322,2010,5,12,5/12/2010,22:52:00,3,MO,29,25,0,0,0,0.01,0,39.5121,-94.47,39.5129,-94.4646,0.29,25,1,1,1,49,0,0,0
323,2010,5,13,5/13/2010,3:19:00,3,OK,40,62,1,0,0,0.075,0,35.7347,-96.5499,35.8257,-96.211,20,1000,1,1,1,37,0,0,0
324,2010,5,13,5/13/2010,3:43:00,3,OK,40,63,2,0,0,0.75,0,35.9972,-96.1317,36.1479,-95.7691,22.7,500,1,1,1,37,143,0,0
325,2010,5,13,5/13/2010,3:45:00,3,OK,40,64,1,0,0,0.125,0,35.9403,-96.0619,36.0241,-95.8316,14.1,500,1,1,1,37,143,0,0
326,2010,5,13,5/13/2010,3:52:00,3,OK,40,65,2,0,0,0.2,0,35.5942,-95.9394,35.6258,-95.841,6,300,1,1,1,111,0,0,0
327,2010,5,13,5/13/2010,4:04:00,3,OK,40,66,2,2,0,0.4,0,35.9991,-95.7132,36.022,-95.6255,5.1,550,1,1,1,145,0,0,0
328,2010,5,13,5/13/2010,4:05:00,3,OK,40,67,2,0,0,0.75,0,36.2224,-95.7481,36.2552,-95.6443,6,450,1,1,1,131,0,0,0
329,2010,5,13,5/13/2010,4:09:00,3,OK,40,68,0,0,0,0.01,0,36.1647,-95.6895,36.1761,-95.6379,3.1,700,1,1,1,131,0,0,0
